,power(kW),quantity(kWh),city,motor_way,country_roads,consumption(kWh/100km),A/C,park_heating,month,weekday,day,tire_type_All-year tires,tire_type_Summer tires,tire_type_Winter tires,driving_style_Fast,driving_style_Moderate,driving_style_Normal,trip_distance(km)
6184,100.0,20.2,0.0,1.0,0.0,22.759999999999994,1.0,0.0,11.0,1.0,3.0,0,0,1,0,0,1,86.0
6185,278.0,46.0,0.0,1.0,0.0,23.019999999999996,0.0,0.0,8.0,0.0,1.0,0,1,0,1,0,0,204.0
6186,85.0,11.31,1.0,1.0,1.0,19.974999999999994,0.0,0.0,12.0,3.0,5.0,0,0,1,0,0,1,65.0
6187,88.0,5.6,0.0,0.0,0.0,14.014999999999993,0.0,0.0,5.0,5.0,18.0,1,0,0,0,0,1,52.7
6188,85.0,2.46,1.0,0.0,1.0,12.164999999999996,0.0,0.0,6.0,6.0,26.0,0,1,0,0,1,0,18.0
6189,88.0,13.59,1.0,1.0,0.0,14.389999999999993,0.0,0.0,2.0,5.0,17.0,0,1,0,0,1,0,90.1
6190,111.0,0.88,1.0,1.0,0.0,8.409999999999995,0.0,1.0,1.0,5.0,21.0,0,0,1,0,0,1,50.0
6191,49.0,6.82,1.0,0.0,1.0,6.994999999999995,0.0,0.0,4.0,2.0,29.0,0,1,0,0,0,1,52.8
6192,132.0,4.9,1.0,0.0,0.0,17.789999999999992,0.0,0.0,7.0,0.0,17.0,0,0,0,0,1,0,21.0
6193,88.0,9.56,0.0,0.0,0.0,17.534999999999993,0.0,0.0,6.0,3.0,27.0,1,0,0,0,0,1,81.4
6194,100.0,20.0,0.0,1.0,0.0,12.909999999999995,1.0,0.0,6.0,3.0,17.0,1,0,0,0,0,1,114.0
6195,60.0,13.0,1.0,0.0,1.0,15.599999999999994,1.0,0.0,12.0,0.0,28.0,0,0,1,0,0,1,31.0
6196,35.0,4.9,1.0,0.0,0.0,15.764999999999997,0.0,1.0,10.0,1.0,18.0,0,0,1,0,0,1,34.0
6197,85.0,5.28,0.0,1.0,1.0,14.354999999999995,0.0,1.0,11.0,4.0,24.0,0,0,1,0,1,0,48.0
6198,88.0,14.8,0.0,1.0,1.0,14.349999999999994,1.0,1.0,12.0,5.0,19.0,0,0,1,0,1,0,82.0
6199,88.0,1.49,0.0,0.0,0.0,14.229999999999995,0.0,0.0,6.0,5.0,12.0,1,0,0,0,0,1,10.6
6200,35.0,8.4,1.0,1.0,1.0,14.954999999999995,0.0,0.0,3.0,2.0,29.0,0,0,1,0,0,1,53.0
6201,150.0,14.25,1.0,1.0,0.0,15.584999999999994,0.0,0.0,8.0,5.0,14.0,0,1,0,1,0,0,93.0
6202,88.0,4.78,1.0,0.0,0.0,14.409999999999995,0.0,0.0,10.0,1.0,29.0,0,1,0,0,1,0,35.4
6203,35.0,5.6,1.0,1.0,1.0,13.414999999999996,0.0,1.0,11.0,3.0,19.0,0,0,1,0,0,1,42.0
6204,80.0,4.7,0.0,0.0,0.0,13.564999999999994,0.0,0.0,9.0,1.0,24.0,1,0,0,0,0,1,34.1
6205,35.0,7.8,1.0,1.0,1.0,15.969999999999995,0.0,1.0,10.0,4.0,16.0,0,0,1,0,0,1,43.0
6206,60.0,14.6,0.0,1.0,1.0,17.149999999999995,1.0,0.0,10.0,1.0,15.0,0,0,1,0,0,1,26.0
6207,85.0,1.4,1.0,1.0,1.0,11.879999999999995,0.0,0.0,8.0,2.0,2.0,0,1,0,0,1,0,19.0
6208,278.0,51.0,0.0,1.0,0.0,13.639999999999995,0.0,0.0,6.0,6.0,11.0,0,1,0,0,0,1,334.0
6209,85.0,3.3,1.0,1.0,1.0,18.089999999999996,0.0,0.0,10.0,2.0,18.0,0,1,0,0,1,0,20.0
6210,35.0,6.9,1.0,1.0,1.0,16.275,0.0,1.0,11.0,4.0,15.0,0,0,1,1,0,0,43.0
6211,278.0,30.0,1.0,1.0,1.0,18.345,0.0,0.0,5.0,0.0,13.0,0,1,0,0,0,1,281.0
6212,132.0,7.0,1.0,0.0,1.0,17.089999999999996,0.0,0.0,2.0,1.0,18.0,1,0,0,0,0,1,75.0
6213,85.0,12.07,1.0,0.0,1.0,12.869999999999996,1.0,0.0,8.0,2.0,12.0,0,1,0,0,0,1,99.0
6214,111.0,2.8,1.0,0.0,0.0,15.704999999999997,0.0,0.0,2.0,5.0,10.0,0,0,1,0,0,1,13.2
6215,49.0,13.59,1.0,0.0,1.0,16.629999999999995,0.0,0.0,12.0,1.0,11.0,0,0,1,0,0,1,96.7
6216,49.0,7.16,1.0,0.0,1.0,12.799999999999997,0.0,0.0,8.0,2.0,19.0,0,1,0,0,0,1,53.3
6217,35.0,5.2,1.0,1.0,1.0,11.964999999999996,0.0,0.0,7.0,4.0,14.0,0,1,0,0,0,1,42.0
6218,100.0,19.1,0.0,1.0,0.0,16.18,1.0,0.0,2.0,0.0,22.0,0,0,1,0,0,1,124.0
6219,111.0,8.0,1.0,0.0,0.0,19.529999999999994,0.0,0.0,1.0,2.0,28.0,0,0,1,0,1,0,48.0
6220,35.0,5.3,1.0,1.0,1.0,15.849999999999998,0.0,0.0,8.0,1.0,1.0,0,1,0,1,0,0,42.0
6221,85.0,3.8,1.0,1.0,1.0,15.709999999999997,0.0,0.0,11.0,2.0,29.0,0,0,1,0,1,0,20.0
6222,88.0,1.59,0.0,0.0,0.0,15.374999999999998,0.0,0.0,7.0,3.0,18.0,1,0,0,0,0,1,13.3
6223,49.0,2.3,1.0,1.0,1.0,13.679999999999996,0.0,0.0,12.0,0.0,23.0,0,0,1,0,0,1,44.1
6224,88.0,9.92,0.0,1.0,1.0,14.204999999999997,1.0,0.0,6.0,3.0,18.0,0,1,0,0,1,0,82.0
6225,88.0,3.27,0.0,0.0,0.0,14.839999999999996,0.0,0.0,1.0,5.0,4.0,1,0,0,0,0,1,19.6
6226,111.0,7.0,1.0,0.0,1.0,15.784999999999997,0.0,1.0,9.0,0.0,14.0,0,1,0,0,0,1,47.0
6227,49.0,14.73,1.0,0.0,1.0,12.864999999999997,0.0,0.0,8.0,2.0,6.0,0,1,0,0,0,1,136.0
6228,315.0,3.8,1.0,1.0,0.0,17.22,0.0,0.0,5.0,3.0,3.0,0,1,0,0,1,0,22.0
6229,85.0,1.9,1.0,1.0,1.0,16.549999999999997,0.0,0.0,1.0,2.0,20.0,0,0,1,0,1,0,20.0
6230,60.0,14.77,1.0,0.0,0.0,16.154999999999994,1.0,0.0,4.0,5.0,9.0,0,0,1,0,0,1,78.0
6231,85.0,11.8,0.0,1.0,0.0,18.994999999999997,0.0,1.0,10.0,5.0,28.0,0,1,0,0,1,0,81.0
6232,35.0,8.0,1.0,1.0,1.0,16.889999999999997,0.0,1.0,12.0,2.0,23.0,0,0,1,0,0,1,43.0
6233,49.0,13.35,0.0,1.0,0.0,15.319999999999997,0.0,0.0,4.0,5.0,20.0,0,1,0,0,0,1,110.9
6234,278.0,29.0,0.0,1.0,1.0,17.234999999999996,0.0,0.0,5.0,2.0,18.0,0,1,0,0,0,1,132.0
6235,85.0,9.58,1.0,0.0,1.0,19.764999999999997,0.0,0.0,11.0,3.0,4.0,0,0,1,0,0,1,56.0
6236,111.0,59.8,1.0,0.0,0.0,18.139999999999997,0.0,0.0,4.0,4.0,12.0,0,0,1,0,0,1,312.0
6237,100.0,7.2,0.0,1.0,0.0,15.359999999999996,1.0,0.0,9.0,4.0,6.0,0,1,0,0,0,1,18.0
6238,278.0,3.0,0.0,1.0,0.0,16.039999999999996,0.0,0.0,6.0,3.0,21.0,0,1,0,0,0,1,279.0
6239,85.0,3.4,1.0,1.0,1.0,18.719999999999995,0.0,0.0,7.0,4.0,14.0,0,1,0,0,1,0,20.0
6240,80.0,4.9,0.0,0.0,0.0,16.299999999999997,0.0,0.0,1.0,0.0,14.0,0,1,0,0,1,0,31.3
6241,150.0,28.65,1.0,1.0,1.0,15.934999999999997,0.0,0.0,8.0,4.0,7.0,0,1,0,1,0,0,195.0
6242,49.0,10.4,1.0,1.0,1.0,14.009999999999998,0.0,0.0,7.0,3.0,28.0,0,1,0,0,0,1,77.2
6243,49.0,6.43,1.0,0.0,0.0,11.744999999999997,0.0,0.0,11.0,3.0,7.0,0,1,0,0,0,1,0.1
6244,88.0,15.45,0.0,1.0,1.0,11.569999999999997,1.0,0.0,6.0,1.0,30.0,0,1,0,0,1,0,115.0
6245,88.0,1.96,0.0,1.0,1.0,12.814999999999998,1.0,1.0,2.0,5.0,19.0,0,0,1,0,1,0,70.0
6246,49.0,10.8,1.0,1.0,1.0,13.499999999999996,0.0,0.0,9.0,6.0,1.0,0,1,0,0,0,1,83.9
6247,35.0,7.1,1.0,1.0,1.0,14.884999999999994,0.0,1.0,3.0,1.0,20.0,0,0,1,0,0,1,42.0
6248,35.0,15.8,1.0,1.0,1.0,16.269999999999996,0.0,1.0,3.0,0.0,30.0,0,0,1,0,0,1,101.0
6249,85.0,1.98,1.0,1.0,1.0,12.769999999999996,0.0,0.0,4.0,3.0,28.0,0,1,0,0,0,1,20.0
6250,315.0,25.8,1.0,1.0,0.0,15.974999999999998,0.0,0.0,8.0,3.0,23.0,0,1,0,0,1,0,59.0
6251,49.0,7.45,1.0,0.0,1.0,17.15,0.0,0.0,9.0,4.0,23.0,0,1,0,0,0,1,60.8
6252,88.0,12.28,0.0,0.0,0.0,12.939999999999998,0.0,0.0,3.0,0.0,12.0,0,1,0,0,1,0,90.1
6253,85.0,3.7,1.0,1.0,1.0,16.064999999999998,0.0,0.0,1.0,0.0,8.0,0,0,1,0,1,0,20.0
6254,85.0,7.71,1.0,0.0,1.0,18.65,1.0,0.0,12.0,6.0,29.0,0,0,1,0,0,1,41.0
6255,49.0,10.31,1.0,0.0,1.0,15.724999999999998,0.0,0.0,3.0,0.0,24.0,0,0,1,0,0,1,81.5
6256,88.0,4.2,0.0,0.0,0.0,18.464999999999996,0.0,0.0,1.0,4.0,25.0,1,0,0,0,0,1,17.3
6257,278.0,27.0,0.0,1.0,0.0,25.65,0.0,0.0,11.0,6.0,12.0,0,0,1,0,0,1,195.0
6258,35.0,9.8,1.0,1.0,1.0,22.935,0.0,1.0,11.0,1.0,20.0,0,0,1,0,0,1,52.0
6259,111.0,9.7,1.0,1.0,1.0,17.005,0.0,1.0,9.0,1.0,19.0,0,1,0,0,0,1,64.0
6260,49.0,6.86,1.0,0.0,1.0,14.86,0.0,0.0,4.0,3.0,7.0,0,0,1,0,0,1,47.1
6261,111.0,7.4,1.0,1.0,0.0,15.69,0.0,0.0,11.0,2.0,28.0,0,0,1,0,0,1,44.0
6262,49.0,6.6,1.0,1.0,1.0,15.215,0.0,0.0,1.0,6.0,13.0,0,0,1,0,0,1,62.4
6263,100.0,10.0,0.0,1.0,0.0,14.274999999999999,1.0,0.0,5.0,0.0,2.0,1,0,0,0,0,1,59.0
6264,100.0,19.0,0.0,1.0,0.0,15.919999999999998,1.0,0.0,10.0,2.0,23.0,0,0,1,0,0,1,101.0
6265,85.0,16.23,0.0,1.0,0.0,15.0,0.0,1.0,10.0,2.0,11.0,0,1,0,0,1,0,81.0
6266,80.0,21.32,0.0,1.0,0.0,14.515,0.0,1.0,4.0,3.0,9.0,0,1,0,0,0,1,135.0
6267,49.0,9.4,1.0,0.0,1.0,14.43,0.0,0.0,7.0,1.0,9.0,0,1,0,0,0,1,72.7
6268,35.0,5.9,1.0,1.0,1.0,13.49,0.0,1.0,3.0,1.0,22.0,0,0,1,0,0,1,42.0
6269,85.0,0.54,1.0,0.0,0.0,13.725000000000001,0.0,0.0,2.0,6.0,19.0,0,0,1,0,1,0,4.0
6270,49.0,9.15,0.0,1.0,1.0,13.885,0.0,0.0,6.0,1.0,7.0,0,1,0,1,0,0,64.0
6271,85.0,0.59,1.0,0.0,0.0,13.135,0.0,0.0,6.0,1.0,28.0,0,1,0,0,1,0,5.0
6272,49.0,6.0,0.0,0.0,1.0,13.565000000000001,0.0,0.0,10.0,6.0,17.0,0,1,0,1,0,0,65.2
6273,60.0,6.5,0.0,1.0,1.0,15.925,1.0,0.0,11.0,0.0,5.0,0,1,0,0,0,1,111.0
6274,150.0,32.18,1.0,1.0,0.0,20.05,0.0,1.0,2.0,1.0,12.0,0,0,1,0,0,1,167.0
6275,85.0,3.5,1.0,1.0,1.0,20.59,0.0,0.0,11.0,2.0,14.0,0,0,1,0,1,0,20.0
6276,315.0,50.9,1.0,1.0,0.0,21.265,0.0,0.0,3.0,6.0,14.0,0,0,1,0,1,0,205.0
6277,88.0,10.9,0.0,0.0,0.0,18.765,0.0,0.0,6.0,3.0,6.0,1,0,0,0,0,1,85.8
6278,150.0,33.2,1.0,1.0,0.0,16.715,0.0,1.0,10.0,2.0,31.0,0,0,1,1,0,0,87.0
6279,85.0,12.52,1.0,0.0,1.0,16.565,0.0,0.0,12.0,4.0,31.0,0,0,1,0,0,1,101.0
6280,49.0,6.56,1.0,1.0,0.0,12.185,0.0,0.0,9.0,4.0,17.0,0,1,0,0,0,1,46.0
6281,49.0,4.25,1.0,1.0,1.0,12.815000000000001,0.0,0.0,11.0,5.0,3.0,0,1,0,1,0,0,47.4
6282,315.0,38.96,1.0,1.0,0.0,21.53,0.0,0.0,8.0,6.0,30.0,0,1,0,0,1,0,22.0
6283,85.0,1.13,1.0,0.0,0.0,21.8,0.0,0.0,7.0,2.0,8.0,0,1,0,0,1,0,8.0
6284,315.0,49.79,1.0,1.0,0.0,21.065,0.0,0.0,8.0,4.0,6.0,0,1,0,0,1,0,152.0
6285,111.0,7.3,1.0,0.0,1.0,20.85,0.0,0.0,5.0,4.0,22.0,0,1,0,0,0,1,53.0
6286,88.0,5.65,0.0,0.0,0.0,12.205000000000002,0.0,0.0,7.0,3.0,5.0,0,1,0,0,1,0,53.1
6287,60.0,19.2,0.0,1.0,1.0,15.535000000000002,1.0,0.0,12.0,6.0,2.0,0,0,1,0,0,1,94.0
6288,88.0,13.43,0.0,1.0,1.0,17.315,1.0,1.0,2.0,1.0,18.0,0,0,1,0,1,0,89.0
6289,60.0,22.2,1.0,0.0,0.0,55.36,0.0,0.0,3.0,2.0,8.0,0,0,1,0,0,1,23.0
6290,85.0,2.2,1.0,0.0,0.0,55.21,0.0,0.0,9.0,6.0,17.0,0,1,0,0,1,0,16.0
6291,88.0,4.87,1.0,0.0,0.0,14.915,0.0,0.0,3.0,6.0,10.0,0,1,0,0,1,0,30.6
6292,85.0,17.64,0.0,0.0,1.0,15.915,0.0,1.0,10.0,5.0,7.0,0,1,0,0,1,0,38.0
6293,85.0,3.6,1.0,1.0,1.0,17.05,0.0,0.0,1.0,2.0,24.0,0,0,1,0,1,0,20.0
6294,100.0,16.0,0.0,1.0,0.0,16.830000000000002,1.0,0.0,11.0,1.0,16.0,1,0,0,0,0,1,83.0
6295,60.0,16.1,1.0,0.0,1.0,20.205,1.0,0.0,1.0,4.0,29.0,0,0,1,0,0,1,61.0
6296,49.0,5.17,0.0,1.0,0.0,18.755,1.0,0.0,6.0,0.0,24.0,0,1,0,0,0,1,35.6
6297,88.0,14.54,1.0,1.0,1.0,14.205,0.0,0.0,11.0,3.0,22.0,0,1,0,0,1,0,91.7
6298,35.0,7.1,1.0,1.0,1.0,15.815,0.0,1.0,10.0,2.0,12.0,0,0,1,0,0,1,45.0
6299,88.0,1.9,0.0,0.0,0.0,13.719999999999999,0.0,0.0,1.0,1.0,22.0,1,0,0,0,0,1,16.3
6300,88.0,7.07,1.0,0.0,0.0,11.190000000000001,0.0,0.0,7.0,4.0,5.0,0,1,0,0,1,0,66.0
6301,35.0,5.0,1.0,1.0,1.0,11.46,0.0,0.0,6.0,3.0,22.0,0,1,0,0,0,1,41.0
6302,100.0,11.0,0.0,1.0,0.0,13.75,1.0,0.0,10.0,4.0,2.0,0,1,0,0,0,1,83.0
6303,88.0,2.5,0.0,1.0,1.0,14.55,1.0,1.0,2.0,3.0,18.0,0,0,1,0,1,0,131.0
6304,315.0,44.3,1.0,1.0,0.0,22.395,0.0,0.0,4.0,0.0,4.0,0,0,1,0,1,0,90.0
6305,49.0,6.1,1.0,0.0,1.0,21.035,0.0,0.0,10.0,0.0,13.0,0,1,0,0,0,1,97.0
6306,150.0,27.26,1.0,1.0,0.0,13.485,0.0,0.0,6.0,1.0,7.0,0,1,0,1,0,0,98.0
6307,111.0,9.2,1.0,1.0,1.0,16.625,0.0,1.0,11.0,4.0,16.0,0,0,1,0,0,1,53.0
6308,88.0,10.97,0.0,1.0,1.0,14.629999999999999,1.0,0.0,8.0,0.0,24.0,0,1,0,0,1,0,56.0
6309,100.0,3.8,0.0,1.0,0.0,13.91,1.0,0.0,4.0,1.0,13.0,1,0,0,0,0,1,31.0
6310,278.0,25.0,1.0,1.0,1.0,19.49,0.0,0.0,9.0,0.0,25.0,0,0,1,0,0,1,165.0
6311,111.0,11.4,1.0,1.0,0.0,21.03,0.0,1.0,12.0,0.0,16.0,0,0,1,0,0,1,60.0
6312,150.0,36.77,1.0,1.0,1.0,19.965000000000003,0.0,1.0,3.0,1.0,31.0,0,1,0,0,0,1,165.0
6313,60.0,13.8,1.0,0.0,1.0,21.150000000000002,0.0,0.0,11.0,2.0,30.0,0,0,1,0,0,1,57.0
6314,85.0,3.76,1.0,1.0,1.0,20.085,0.0,0.0,2.0,4.0,10.0,0,0,1,0,1,0,20.0
6315,278.0,9.0,1.0,1.0,1.0,19.57,0.0,0.0,7.0,3.0,19.0,0,1,0,0,0,1,105.0
6316,49.0,8.16,1.0,0.0,1.0,16.740000000000002,0.0,0.0,3.0,1.0,11.0,0,0,1,0,0,1,62.1
6317,111.0,3.4,1.0,1.0,0.0,13.110000000000003,0.0,0.0,6.0,0.0,23.0,0,1,0,0,0,1,26.0
6318,111.0,5.7,1.0,0.0,1.0,14.040000000000003,0.0,0.0,9.0,5.0,25.0,0,1,0,0,0,1,38.0
6319,60.0,9.43,1.0,0.0,1.0,16.35,1.0,0.0,10.0,4.0,2.0,0,1,0,0,0,1,83.0
6320,111.0,5.1,1.0,0.0,0.0,15.39,0.0,0.0,4.0,2.0,23.0,0,1,0,0,0,1,39.0
6321,278.0,52.0,1.0,1.0,1.0,16.145000000000003,0.0,0.0,6.0,3.0,13.0,0,1,0,0,0,1,238.0
6322,150.0,29.76,0.0,1.0,0.0,18.53,1.0,0.0,6.0,5.0,19.0,0,1,0,0,0,1,144.0
6323,80.0,18.78,0.0,0.0,0.0,19.71,0.0,1.0,3.0,1.0,3.0,0,0,1,0,0,0,67.0
6324,35.0,6.6,1.0,1.0,1.0,18.64,0.0,1.0,11.0,3.0,13.0,0,0,1,0,0,1,42.0
6325,111.0,9.3,1.0,0.0,0.0,17.395000000000003,0.0,0.0,11.0,4.0,21.0,0,0,1,0,1,0,48.2
6326,85.0,1.16,1.0,0.0,0.0,14.39,0.0,0.0,5.0,6.0,3.0,0,1,0,0,1,0,12.0
6327,111.0,3.6,1.0,0.0,0.0,11.775000000000002,0.0,0.0,6.0,1.0,23.0,0,1,0,0,0,1,26.0
6328,150.0,18.5,0.0,1.0,1.0,14.000000000000002,1.0,0.0,9.0,5.0,18.0,0,1,0,0,0,1,158.0
6329,85.0,8.58,1.0,0.0,1.0,12.575000000000003,0.0,0.0,5.0,6.0,26.0,0,1,0,0,0,1,78.0
6330,35.0,6.9,1.0,1.0,1.0,13.525000000000002,0.0,1.0,10.0,1.0,20.0,0,0,1,0,0,1,43.0
6331,85.0,13.87,0.0,1.0,0.0,16.125,0.0,0.0,9.0,3.0,26.0,0,1,0,0,1,0,64.0
6332,35.0,5.1,1.0,1.0,1.0,14.170000000000002,0.0,0.0,6.0,2.0,1.0,0,0,1,1,0,0,42.0
6333,132.0,26.62,0.0,1.0,1.0,15.880000000000003,0.0,1.0,11.0,6.0,14.0,0,1,0,0,0,1,151.0
6334,60.0,15.4,0.0,1.0,1.0,19.215000000000003,0.0,0.0,4.0,3.0,13.0,0,0,1,0,0,1,95.0
6335,49.0,6.67,1.0,0.0,1.0,15.615000000000002,0.0,0.0,8.0,4.0,16.0,0,1,0,0,0,1,53.7
6336,85.0,12.87,0.0,0.0,1.0,14.360000000000001,0.0,1.0,1.0,2.0,16.0,0,0,1,0,0,1,57.0
6337,49.0,5.01,1.0,1.0,0.0,13.365000000000002,0.0,0.0,10.0,0.0,8.0,0,1,0,0,0,1,24.2
6338,88.0,1.83,0.0,0.0,0.0,11.524999999999999,0.0,0.0,9.0,5.0,11.0,1,0,0,0,0,1,14.5
6339,60.0,17.1,1.0,0.0,1.0,13.695,1.0,0.0,7.0,6.0,5.0,0,1,0,0,0,1,50.0
6340,88.0,10.04,0.0,1.0,1.0,13.135,1.0,1.0,3.0,1.0,17.0,0,0,1,0,1,0,79.0
6341,111.0,6.2,1.0,0.0,0.0,13.39,0.0,0.0,7.0,0.0,11.0,0,1,0,0,1,0,48.0
6342,85.0,3.02,1.0,0.0,1.0,13.94,0.0,0.0,6.0,5.0,11.0,0,1,0,0,0,1,24.0
6343,60.0,9.1,0.0,1.0,0.0,18.05,0.0,0.0,12.0,6.0,11.0,0,0,1,0,0,1,32.0
6344,60.0,14.81,0.0,0.0,1.0,19.85,1.0,0.0,8.0,5.0,10.0,0,1,0,0,0,1,73.0
6345,49.0,12.34,1.0,0.0,1.0,14.239999999999998,0.0,0.0,10.0,1.0,28.0,0,1,0,0,0,1,100.5
6346,85.0,14.08,0.0,1.0,1.0,13.54,0.0,1.0,7.0,1.0,9.0,0,1,0,0,0,1,86.0
6347,88.0,11.5,1.0,1.0,0.0,13.780000000000001,0.0,0.0,3.0,2.0,21.0,0,1,0,0,1,0,90.1
6348,49.0,7.58,1.0,1.0,1.0,12.745000000000001,0.0,0.0,4.0,5.0,14.0,0,1,0,0,0,1,15.9
6349,88.0,1.46,0.0,0.0,0.0,13.595,0.0,0.0,6.0,5.0,19.0,1,0,0,0,0,1,10.1
6350,60.0,8.18,1.0,0.0,0.0,18.200000000000003,1.0,0.0,3.0,2.0,23.0,0,0,1,0,0,1,48.0
6351,49.0,6.31,1.0,0.0,1.0,17.475,0.0,0.0,3.0,1.0,15.0,0,0,1,0,0,1,48.5
6352,111.0,2.7,1.0,0.0,0.0,16.095,0.0,0.0,10.0,5.0,6.0,1,0,0,0,0,1,10.8
6353,49.0,10.29,1.0,1.0,1.0,15.175,0.0,0.0,8.0,6.0,17.0,0,1,0,0,0,1,122.0
6354,80.0,0.5,0.0,0.0,0.0,11.785000000000002,0.0,0.0,8.0,2.0,19.0,1,0,0,0,0,1,4.3
6355,315.0,5.9,1.0,1.0,0.0,21.535000000000004,0.0,0.0,10.0,3.0,14.0,0,1,0,0,1,0,4.0
6356,35.0,7.3,1.0,1.0,1.0,23.445000000000004,0.0,1.0,1.0,1.0,16.0,0,0,1,0,0,1,45.0
6357,111.0,5.5,1.0,0.0,1.0,14.505000000000003,0.0,0.0,7.0,2.0,30.0,0,1,0,0,0,1,43.0
6358,49.0,6.8,1.0,0.0,1.0,13.420000000000003,0.0,0.0,4.0,0.0,29.0,0,1,0,0,0,1,48.4
6359,85.0,16.58,0.0,1.0,0.0,14.375000000000004,0.0,1.0,10.0,4.0,6.0,0,1,0,0,1,0,86.0
6360,132.0,12.0,1.0,0.0,1.0,16.050000000000004,0.0,0.0,3.0,4.0,22.0,1,0,0,0,0,1,34.0
6361,35.0,6.0,1.0,1.0,1.0,15.845000000000002,0.0,1.0,10.0,1.0,14.0,0,1,0,0,0,1,42.0
6362,85.0,3.66,0.0,0.0,1.0,13.445000000000004,0.0,0.0,5.0,0.0,6.0,0,1,0,0,1,0,93.0
6363,278.0,23.0,1.0,0.0,1.0,17.345000000000002,0.0,0.0,11.0,2.0,13.0,0,0,1,0,0,1,82.0
6364,49.0,6.56,1.0,0.0,1.0,17.605,0.0,0.0,8.0,0.0,12.0,0,1,0,0,0,1,50.0
6365,111.0,6.5,1.0,0.0,1.0,13.195000000000004,0.0,0.0,4.0,3.0,24.0,0,1,0,0,0,1,49.0
6366,80.0,3.4,0.0,0.0,0.0,14.985000000000003,0.0,0.0,12.0,6.0,1.0,1,0,0,0,0,1,20.4
6367,111.0,7.6,1.0,1.0,0.0,16.105000000000004,0.0,0.0,3.0,3.0,24.0,0,0,1,0,0,1,49.0
6368,85.0,10.07,1.0,0.0,1.0,14.655000000000005,0.0,0.0,2.0,5.0,11.0,0,0,1,0,1,0,73.0
6369,88.0,1.3,0.0,0.0,0.0,13.890000000000004,0.0,0.0,2.0,1.0,5.0,1,0,0,0,0,1,9.3
6370,49.0,8.55,1.0,0.0,1.0,13.395000000000003,0.0,0.0,6.0,4.0,7.0,0,1,0,0,0,1,51.1
6371,35.0,22.9,1.0,1.0,1.0,13.180000000000003,0.0,0.0,7.0,6.0,8.0,0,1,0,0,0,1,169.0
6372,85.0,15.16,1.0,1.0,1.0,14.675000000000004,0.0,0.0,4.0,5.0,29.0,0,0,1,0,0,1,96.0
6373,111.0,13.1,1.0,0.0,0.0,18.640000000000004,0.0,1.0,12.0,6.0,22.0,0,0,1,0,0,1,61.0
6374,111.0,13.0,1.0,1.0,1.0,17.805000000000003,0.0,1.0,10.0,1.0,1.0,0,1,0,0,0,1,92.0
6375,111.0,11.3,1.0,1.0,1.0,19.35,0.0,1.0,1.0,2.0,9.0,0,0,1,0,0,1,46.0
6376,35.0,11.7,1.0,0.0,1.0,18.135,0.0,0.0,5.0,2.0,9.0,0,1,0,0,0,1,100.0
6377,278.0,35.0,1.0,1.0,1.0,19.875,0.0,0.0,1.0,4.0,18.0,0,0,1,0,0,1,168.0
6378,80.0,0.2,0.0,0.0,0.0,21.475,0.0,0.0,3.0,3.0,5.0,1,0,0,0,0,1,1.0
6379,111.0,8.7,1.0,0.0,1.0,13.755000000000003,0.0,0.0,7.0,2.0,15.0,0,1,0,0,0,1,69.0
6380,49.0,12.69,1.0,1.0,1.0,12.615000000000002,0.0,0.0,6.0,6.0,3.0,0,1,0,0,0,1,52.0
6381,49.0,5.67,0.0,1.0,0.0,12.085,0.0,0.0,3.0,5.0,25.0,0,1,0,0,0,1,64.5
6382,111.0,20.2,1.0,1.0,1.0,14.955000000000002,0.0,1.0,1.0,0.0,20.0,0,0,1,1,0,0,110.0
6383,85.0,3.6,1.0,1.0,1.0,18.18,1.0,0.0,9.0,3.0,3.0,0,1,0,0,1,0,20.0
6384,88.0,14.76,0.0,1.0,1.0,15.000000000000002,1.0,0.0,6.0,2.0,19.0,0,1,0,0,1,0,118.0
6385,49.0,11.27,1.0,0.0,1.0,11.965000000000002,0.0,0.0,8.0,3.0,26.0,0,1,0,0,0,1,94.5
6386,88.0,4.22,0.0,1.0,1.0,12.865000000000002,1.0,1.0,2.0,3.0,18.0,0,0,1,0,1,0,3.0
6387,49.0,6.8,1.0,0.0,1.0,12.46,0.0,0.0,7.0,1.0,10.0,0,1,0,0,0,1,23.2
6388,111.0,7.0,1.0,1.0,0.0,15.120000000000003,1.0,0.0,1.0,6.0,29.0,0,0,1,0,0,1,32.2
6389,49.0,6.02,0.0,1.0,0.0,15.765000000000002,0.0,0.0,6.0,2.0,19.0,0,1,0,0,0,1,42.1
6390,49.0,5.84,1.0,0.0,1.0,12.365000000000004,0.0,0.0,4.0,3.0,21.0,0,1,0,0,0,1,47.4
6391,85.0,3.86,1.0,1.0,1.0,15.810000000000004,0.0,0.0,11.0,2.0,25.0,0,0,1,1,0,0,20.0
6392,35.0,8.5,1.0,1.0,1.0,19.535000000000004,0.0,1.0,12.0,2.0,2.0,0,0,1,0,0,1,43.0
6393,85.0,4.46,0.0,1.0,1.0,17.235000000000003,0.0,1.0,11.0,0.0,6.0,0,0,1,0,1,0,90.0
6394,88.0,14.38,1.0,1.0,1.0,13.825000000000003,0.0,0.0,6.0,5.0,15.0,0,1,0,0,1,0,111.0
