,power(kW),trip_distance(km),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,park_heating,avg_speed(km/h),ecr_deviation,month,weekday,day
250,100.0,148.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-0.95,7.0,1.0,12.0
251,100.0,70.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-0.95,7.0,1.0,12.0
252,100.0,79.0,12.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-0.95,7.0,0.0,11.0
253,100.0,75.0,13.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-0.95,7.0,0.0,11.0
254,100.0,79.0,11.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-0.95,7.0,5.0,9.0
255,100.0,47.0,11.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,7.0,4.0,8.0
256,100.0,72.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,7.0,3.0,7.0
257,100.0,123.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,7.0,3.0,7.0
258,100.0,58.0,16.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,7.0,2.0,6.0
259,100.0,95.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,7.0,2.0,6.0
260,100.0,65.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,7.0,2.0,6.0
261,100.0,102.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,7.0,0.0,4.0
262,100.0,103.0,12.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,7.0,5.0,2.0
263,100.0,123.0,9.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,7.0,4.0,1.0
264,100.0,111.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,7.0,4.0,1.0
265,100.0,117.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,6.0,3.0,30.0
266,100.0,58.0,15.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,6.0,2.0,29.0
267,100.0,106.0,17.1,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,6.0,2.0,29.0
268,100.0,184.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,6.0,2.0,29.0
269,100.0,93.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,6.0,1.0,28.0
270,100.0,89.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,6.0,0.0,27.0
271,100.0,107.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,6.0,0.0,27.0
272,100.0,59.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,6.0,4.0,24.0
273,100.0,177.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,6.0,4.0,24.0
274,100.0,110.0,9.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,6.0,3.0,23.0
275,100.0,75.0,11.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,6.0,2.0,22.0
276,100.0,115.0,9.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,6.0,2.0,22.0
277,100.0,227.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,-1.27,6.0,0.0,20.0
278,100.0,76.0,21.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,3.0,16.0
279,100.0,57.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,2.0,15.0
280,100.0,135.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,2.0,15.0
281,100.0,60.0,18.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,1.0,14.0
282,100.0,65.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,1.0,14.0
283,100.0,64.0,16.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,0.0,13.0
284,100.0,88.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,0.0,13.0
285,100.0,23.0,15.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,6.0,12.0
286,100.0,64.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,6.0,12.0
287,100.0,89.0,2.5,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,5.0,11.0
288,100.0,57.0,14.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,4.0,10.0
289,100.0,96.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,4.0,10.0
290,100.0,36.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,4.0,10.0
291,100.0,42.0,14.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,3.0,9.0
292,100.0,69.0,8.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,3.0,9.0
293,100.0,46.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,2.0,8.0
294,100.0,24.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,1.0,7.0
295,100.0,2.0,14.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,1.0,7.0
296,100.0,69.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,1.0,7.0
297,100.0,86.0,4.2,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,1.0,7.0
298,100.0,51.0,17.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,0.0,6.0
299,100.0,57.0,11.5,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,6.0,5.0
300,100.0,94.0,15.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,5.0,4.0
301,100.0,173.0,19.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.58,6.0,4.0,3.0
302,100.0,59.0,18.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.68,6.0,3.0,2.0
303,100.0,94.0,16.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.68,6.0,3.0,2.0
304,100.0,92.0,6.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.68,6.0,3.0,2.0
305,100.0,53.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.68,6.0,2.0,1.0
306,100.0,120.0,16.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.68,5.0,1.0,31.0
307,100.0,79.0,12.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.68,5.0,0.0,30.0
308,100.0,142.0,40.7,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.68,5.0,0.0,30.0
309,100.0,205.0,30.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.73,5.0,0.0,23.0
310,100.0,59.0,45.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.85,5.0,4.0,20.0
311,100.0,118.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.85,5.0,4.0,20.0
312,100.0,239.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.85,5.0,3.0,19.0
313,100.0,89.0,18.6,1.0,0.0,1.0,0.0,3.0,0.0,0.0,7.5,5.0,2.0,18.0
314,100.0,85.0,16.9,1.0,0.0,1.0,0.0,3.0,0.0,0.0,7.5,5.0,1.0,17.0
315,100.0,84.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,0.0,16.0
316,100.0,88.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,0.0,16.0
317,100.0,88.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,5.0,14.0
318,100.0,104.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,4.0,13.0
319,100.0,65.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,3.0,12.0
320,100.0,91.0,6.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,3.0,12.0
321,100.0,55.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,2.0,11.0
322,100.0,125.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,2.0,11.0
323,100.0,52.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,1.0,10.0
324,100.0,6.0,11.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,1.0,10.0
325,100.0,206.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,0.0,9.0
326,100.0,293.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,0.0,9.0
327,100.0,77.0,6.2,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,6.0,8.0
328,100.0,74.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.39,5.0,5.0,7.0
329,100.0,81.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,5.0,4.0,6.0
330,100.0,59.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,5.0,3.0,5.0
331,100.0,58.0,19.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,5.0,2.0,4.0
332,100.0,115.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,5.0,2.0,4.0
333,100.0,59.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,5.0,0.0,2.0
334,100.0,115.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,5.0,0.0,2.0
335,100.0,59.0,16.14,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,4.0,4.0,29.0
336,100.0,147.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,4.0,4.0,29.0
337,100.0,70.0,20.1,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,4.0,3.0,28.0
338,100.0,71.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,4.0,2.0,27.0
339,100.0,80.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,4.0,2.0,27.0
340,100.0,31.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,4.0,1.0,26.0
341,100.0,86.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,4.0,1.0,26.0
342,100.0,86.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,4.0,0.0,25.0
343,100.0,88.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,4.0,0.0,25.0
344,100.0,85.0,22.63,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,4.0,6.0,24.0
345,100.0,88.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.04,4.0,6.0,24.0
346,100.0,86.0,25.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.22,4.0,4.0,22.0
347,100.0,86.0,4.5,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.22,4.0,4.0,22.0
348,100.0,59.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.22,4.0,3.0,21.0
349,100.0,88.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.22,4.0,3.0,21.0
350,100.0,85.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.22,4.0,3.0,21.0
351,100.0,114.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.22,4.0,2.0,20.0
352,100.0,86.0,16.7,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.22,4.0,2.0,20.0
353,100.0,147.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.22,4.0,1.0,19.0
354,100.0,65.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.22,4.0,0.0,18.0
355,100.0,46.0,30.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.22,4.0,0.0,18.0
356,100.0,59.0,9.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.05,4.0,4.0,15.0
357,100.0,116.0,2.5,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.05,4.0,4.0,15.0
358,100.0,71.0,23.7,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.05,4.0,2.0,13.0
359,100.0,28.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.05,4.0,1.0,12.0
360,100.0,80.0,5.6,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.05,4.0,0.0,11.0
361,100.0,55.0,18.2,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.05,4.0,4.0,8.0
362,100.0,4.0,6.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.05,4.0,4.0,8.0
363,100.0,190.0,29.15,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.44,4.0,3.0,7.0
364,100.0,66.0,23.6,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.26,4.0,2.0,6.0
365,100.0,71.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.26,4.0,2.0,6.0
366,100.0,74.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.26,4.0,0.0,4.0
367,100.0,76.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.26,4.0,4.0,1.0
368,100.0,57.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.26,4.0,4.0,1.0
369,100.0,55.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.26,4.0,4.0,1.0
370,100.0,94.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.26,3.0,3.0,31.0
371,100.0,89.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.26,3.0,3.0,31.0
372,100.0,87.0,16.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.26,3.0,1.0,29.0
373,100.0,19.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.26,3.0,1.0,29.0
374,100.0,98.0,3.58,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.26,3.0,1.0,29.0
375,100.0,177.0,29.11,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.55,3.0,0.0,28.0
376,100.0,75.0,22.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.75,3.0,4.0,25.0
377,100.0,57.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.75,3.0,4.0,25.0
378,100.0,126.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.75,3.0,4.0,25.0
379,100.0,57.0,9.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.75,3.0,3.0,24.0
380,100.0,120.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,3.0,24.0
381,100.0,71.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,2.0,23.0
382,100.0,76.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,2.0,23.0
383,100.0,72.0,23.8,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,1.0,22.0
384,100.0,78.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,1.0,22.0
385,100.0,101.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,0.0,21.0
386,100.0,30.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,0.0,21.0
387,100.0,96.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,0.0,21.0
388,100.0,59.0,12.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,4.0,18.0
389,100.0,116.0,14.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,4.0,18.0
390,100.0,207.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,3.0,17.0
391,100.0,89.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,3.0,17.0
392,100.0,54.0,8.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,2.0,16.0
393,100.0,29.0,23.1,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.62,3.0,1.0,15.0
394,100.0,140.0,3.7,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,1.0,15.0
395,100.0,104.0,8.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,0.0,14.0
396,100.0,28.0,16.37,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,6.0,13.0
397,100.0,60.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,6.0,13.0
398,100.0,66.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,5.0,12.0
399,100.0,35.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,4.0,11.0
400,100.0,83.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,4.0,11.0
401,100.0,89.0,14.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,3.0,10.0
402,100.0,30.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,3.0,10.0
403,100.0,96.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,3.0,10.0
404,100.0,88.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,2.0,9.0
405,100.0,59.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,2.0,9.0
406,100.0,174.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,1.0,8.0
407,100.0,71.0,8.91,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,0.0,7.0
408,100.0,70.0,8.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.18,3.0,6.0,6.0
409,100.0,68.0,14.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,5.0,5.0
410,100.0,103.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,4.0,4.0
411,100.0,57.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0
412,100.0,67.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0
413,100.0,59.0,16.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0
414,100.0,58.0,13.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0
415,100.0,46.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0
416,100.0,72.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0
417,100.0,57.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0
418,100.0,118.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0
419,100.0,66.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,28.0
420,100.0,52.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,28.0
421,100.0,71.0,15.4,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,6.0,27.0
422,100.0,57.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,6.0,27.0
423,100.0,83.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,5.0,26.0
424,100.0,70.0,12.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.62,2.0,4.0,25.0
425,100.0,84.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.62,2.0,4.0,25.0
426,100.0,64.0,17.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.62,2.0,3.0,24.0
427,100.0,58.0,8.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.62,2.0,3.0,24.0
428,100.0,70.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.62,2.0,3.0,24.0
429,100.0,78.0,22.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.62,2.0,2.0,23.0
430,100.0,85.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.62,2.0,2.0,23.0
431,100.0,33.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,12.35,2.0,2.0,16.0
432,100.0,59.0,17.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,12.35,2.0,3.0,10.0
433,100.0,106.0,13.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,12.35,2.0,3.0,10.0
434,100.0,110.0,26.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,2.0,3.0,10.0
435,100.0,89.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,2.0,2.0,2.0
436,100.0,61.0,11.5,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,2.0,1.0,1.0
437,100.0,65.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,2.0,1.0,1.0
438,100.0,83.0,12.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,2.0,1.0,1.0
439,100.0,57.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,0.0,31.0
440,100.0,21.0,9.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,0.0,31.0
441,100.0,80.0,27.7,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,6.0,30.0
442,100.0,213.0,11.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,5.0,29.0
443,100.0,58.0,27.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,4.0,28.0
444,100.0,38.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,3.0,27.0
445,100.0,71.0,19.5,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,3.0,27.0
446,100.0,23.0,10.57,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,2.0,26.0
447,100.0,83.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,2.0,26.0
448,100.0,79.0,18.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,1.0,25.0
449,100.0,58.0,11.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,1.0,25.0
450,100.0,112.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,1.0,25.0
451,100.0,67.0,18.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,0.0,24.0
452,100.0,102.0,17.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,0.0,24.0
453,100.0,58.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,0.0,24.0
454,100.0,31.0,5.5,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,4.0,21.0
455,100.0,88.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.69,1.0,4.0,21.0
456,100.0,57.0,25.3,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,3.0,20.0
457,100.0,57.0,6.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,3.0,20.0
458,100.0,58.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,2.0,19.0
459,100.0,60.0,18.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,2.0,19.0
460,100.0,57.0,13.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,2.0,19.0
461,100.0,54.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,2.0,19.0
462,100.0,57.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,1.0,18.0
463,100.0,65.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,1.0,18.0
464,100.0,58.0,6.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,1.0,18.0
465,100.0,61.0,18.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,0.0,17.0
466,100.0,37.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,0.0,17.0
467,100.0,64.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,6.0,16.0
468,100.0,105.0,24.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,5.0,15.0
469,100.0,42.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,5.0,15.0
470,100.0,59.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,5.0,15.0
471,100.0,59.0,12.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,4.0,14.0
472,100.0,59.0,6.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,4.0,14.0
473,100.0,59.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,3.0,13.0
474,100.0,49.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,3.0,13.0
475,100.0,71.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,3.0,13.0
476,100.0,59.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,2.0,12.0
477,100.0,58.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,2.0,12.0
478,100.0,59.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,2.0,12.0
479,100.0,59.0,18.4,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,1.0,11.0
480,100.0,58.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,1.0,11.0
481,100.0,146.0,6.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,1.0,11.0
482,100.0,88.0,21.7,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,1.0,11.0
483,100.0,30.0,12.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,0.0,10.0
484,100.0,59.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,0.0,10.0
485,100.0,177.0,32.9,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,1.0,6.0,9.0
486,100.0,74.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,12.0,3.0,30.0
487,100.0,103.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,12.0,3.0,30.0
488,100.0,103.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.1,12.0,3.0,30.0
