,power(kW),quantity(kWh),odometer,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,trip_distance(km),month,weekday,day
17559,35.0,6.5,143159.0,3.0,1,1,1,1.0,14.13,1,0,1.6300000000000008,46.0,7,0,22
17973,35.0,5.6,126266.0,2.0,1,1,1,1.0,13.33,0,1,0.8300000000000001,42.0,11,4,9
7765,80.0,20.63,48334.0,3.0,0,1,0,1.0,11.7,1,0,-3.3000000000000007,172.0,7,4,24
9452,49.0,15.8,6218.0,3.0,1,0,1,1.0,12.64,1,0,-0.8599999999999994,125.0,9,0,5
17907,35.0,4.9,162291.0,3.0,1,1,1,1.0,11.67,0,0,-0.8300000000000001,42.0,7,2,1
9110,49.0,7.73,10548.0,2.0,1,0,1,1.0,15.55,0,0,2.0500000000000007,49.7,12,3,1
21898,132.0,2.22,103849.0,1.0,1,0,0,1.0,18.52,0,1,1.9199999999999984,11.0,2,4,11
22745,278.0,20.0,79262.0,2.0,1,1,1,1.0,28.05,0,0,11.95,75.0,1,4,25
23292,278.0,19.19,135124.0,3.0,0,0,1,1.0,25.19,0,0,9.09,100.0,8,1,24
22545,278.0,23.0,56490.0,3.0,1,1,1,1.0,21.77,0,0,5.669999999999998,78.0,5,2,2
21543,132.0,26.0,76209.0,1.0,1,1,1,1.0,22.2,0,1,5.599999999999998,119.0,1,1,14
10011,49.0,13.0,43483.0,3.0,1,0,1,1.0,10.65,0,0,-2.85,122.1,6,2,12
8125,49.0,3.5,145326.0,3.0,1,1,1,1.0,11.57,0,0,-1.93,64.5,10,5,14
1977,278.0,16.0,52894.0,2.0,1,1,1,1.0,28.44,0,0,12.34,98.0,3,2,7
8319,49.0,5.8,163425.0,3.0,1,0,1,1.0,11.69,0,0,-1.8100000000000005,49.6,7,1,31
21296,132.0,1.63,91677.0,3.0,1,0,0,2.0,13.58,0,0,-3.0200000000000014,12.0,6,2,9
10916,49.0,13.46,84007.0,3.0,1,1,1,1.0,11.75,0,0,-1.75,114.6,4,2,22
19242,35.0,6.6,163372.0,3.0,1,1,1,3.0,15.35,0,0,2.85,43.0,7,4,17
2197,278.0,21.0,11365.0,3.0,0,1,1,1.0,21.04,0,0,4.939999999999998,113.0,7,2,20
6663,85.0,7.26,74195.0,3.0,0,1,1,1.0,13.9,0,0,1.200000000000001,49.0,10,3,4
17433,88.0,19.54,42468.0,3.0,1,1,1,2.0,13.8,0,0,2.338644558918237,141.6,1,3,9
20569,35.0,6.4,98808.0,3.0,1,1,1,1.0,15.24,0,0,2.74,42.0,7,2,26
1983,278.0,22.0,41952.0,2.0,1,1,1,1.0,24.8,0,0,8.7,171.0,10,0,23
21187,132.0,27.53,96585.0,3.0,0,1,1,2.0,14.7,0,0,-1.900000000000002,115.0,8,3,26
20909,132.0,7.0,53531.0,1.0,1,0,1,2.0,17.48,0,0,0.879999999999999,37.0,12,2,12
14599,49.0,6.31,7560.0,2.0,0,1,0,1.0,14.37,0,0,1.8699999999999992,45.1,11,3,28
21976,132.0,11.0,98604.0,3.0,1,0,1,2.0,22.0,0,0,5.399999999999999,50.0,10,6,17
6148,85.0,0.37,71291.0,3.0,1,0,0,2.0,12.5,0,1,-0.1999999999999993,3.0,9,5,15
6353,85.0,14.32,42768.0,2.0,0,1,0,2.0,16.1,0,1,3.400000000000002,96.0,2,5,17
22557,278.0,23.0,86505.0,3.0,1,0,1,1.0,18.63,0,0,2.5299999999999976,99.0,4,0,15
1880,278.0,62.0,16400.0,3.0,0,1,0,1.0,23.19,0,0,7.09,193.0,10,0,17
23103,278.0,42.0,72135.0,3.0,0,1,0,1.0,23.13,0,0,7.029999999999998,265.0,10,2,3
8912,49.0,3.0,35755.0,2.0,1,1,1,1.0,13.87,0,0,0.3699999999999992,81.1,1,6,6
8711,49.0,5.0,167104.0,3.0,0,1,1,1.0,11.17,0,0,-2.33,47.9,9,1,4
14797,49.0,6.92,55216.0,2.0,1,0,1,1.0,13.92,0,0,1.42,49.7,12,1,14
9001,49.0,7.16,107243.0,3.0,0,1,0,1.0,12.08,0,0,-1.42,85.3,4,5,23
15048,49.0,8.4,6788.0,2.0,1,0,1,1.0,16.77,0,1,4.27,50.1,11,4,15
14131,49.0,10.43,70102.0,3.0,1,0,1,1.0,11.18,0,0,-1.3200000000000005,93.3,8,1,30
10703,49.0,7.68,35390.0,2.0,1,1,1,3.0,16.66,0,0,3.16,46.1,12,2,26
19254,35.0,8.4,47253.0,3.0,1,1,1,1.0,13.33,0,0,0.8300000000000001,63.0,6,1,23
10239,49.0,1.06,180830.0,3.0,1,1,1,1.0,12.72,0,0,-0.7799999999999994,21.9,4,0,8
20366,35.0,6.2,90472.0,2.0,1,1,1,1.0,14.42,0,0,1.92,43.0,3,0,20
18152,35.0,10.7,135244.0,2.0,1,1,1,3.0,15.07,0,1,2.5700000000000003,71.0,3,4,22
18398,35.0,5.7,119902.0,3.0,1,1,1,3.0,13.57,0,0,1.0700000000000005,42.0,7,3,19
2280,278.0,20.0,62952.0,3.0,1,0,1,1.0,20.92,0,0,4.82,153.0,7,3,5
7789,80.0,20.66,10774.0,2.0,0,0,1,1.0,17.9,0,0,2.8999999999999986,96.0,3,5,16
18911,35.0,13.8,138781.0,3.0,1,1,1,1.0,14.84,0,0,2.34,93.0,5,4,17
10936,49.0,6.8,177103.0,2.0,1,1,1,3.0,14.18,0,0,0.6799999999999997,32.3,2,5,9
8315,49.0,13.92,61821.0,3.0,0,1,1,1.0,11.32,0,0,-2.18,123.0,4,6,27
21043,132.0,7.0,81218.0,3.0,0,0,1,1.0,18.92,0,0,2.3200000000000003,27.0,9,2,9
21513,132.0,3.0,103870.0,1.0,1,0,0,1.0,18.52,0,1,1.9199999999999984,10.0,2,5,12
22609,278.0,7.0,108802.0,2.0,1,0,1,1.0,24.21,0,0,8.11,22.0,1,4,10
2014,278.0,53.0,12508.0,3.0,0,1,0,1.0,23.25,0,0,7.149999999999999,228.0,8,0,1
10193,49.0,3.7,15403.0,2.0,1,1,1,1.0,12.91,0,0,-0.5899999999999999,83.9,3,6,4
18615,35.0,5.6,57420.0,2.0,1,1,1,1.0,13.33,0,1,0.8300000000000001,42.0,11,2,18
8816,49.0,11.56,30397.0,3.0,1,0,1,1.0,11.68,0,0,-1.8200000000000005,99.0,9,4,21
21376,132.0,19.74,72526.0,1.0,1,0,1,1.0,21.2,1,1,4.599999999999998,82.0,11,0,11
8175,49.0,3.1,166167.0,3.0,1,0,1,2.0,12.13,0,0,-1.3699999999999992,21.0,9,5,1
20428,35.0,5.3,122519.0,3.0,1,1,1,1.0,12.93,0,0,0.4299999999999997,41.0,9,0,10
20730,132.0,27.72,90819.0,3.0,0,1,1,2.0,19.06,0,0,2.4599999999999973,105.0,5,5,22
11952,85.0,2.5,61143.0,2.0,1,0,0,2.0,15.0,0,0,2.3000000000000007,17.0,12,5,9
9722,49.0,4.0,16716.0,2.0,1,1,1,1.0,12.85,0,0,-0.6500000000000004,55.4,3,4,23
1804,278.0,50.0,26227.0,2.0,1,1,1,1.0,23.65,0,0,7.549999999999997,144.0,3,0,6
23252,278.0,27.0,143648.0,2.0,0,0,1,1.0,23.39,0,0,7.289999999999999,100.0,3,2,9
19459,35.0,13.5,131173.0,2.0,1,1,1,1.0,18.24,0,1,5.739999999999998,74.0,1,3,24
21188,132.0,7.83,66264.0,3.0,1,0,1,1.0,16.14,0,0,-0.4600000000000008,70.0,7,0,15
20358,35.0,6.4,156551.0,2.0,1,1,1,1.0,14.88,0,1,2.380000000000001,43.0,3,1,3
8854,49.0,2.02,170726.0,3.0,0,1,0,1.0,10.43,0,0,-3.0700000000000003,25.6,10,0,8
2632,278.0,42.0,115641.0,3.0,1,0,1,1.0,23.95,0,0,7.849999999999998,179.0,5,1,12
14388,49.0,7.5,13888.0,2.0,1,0,1,1.0,14.88,0,0,2.380000000000001,49.1,2,1,4
7751,80.0,19.15,57091.0,2.0,1,0,1,2.0,17.2,0,1,2.2,76.0,2,5,6
10269,49.0,0.49,86584.0,3.0,1,1,1,1.0,11.23,0,0,-2.27,22.4,6,3,4
21250,132.0,28.06,92003.0,3.0,1,1,1,2.0,20.32,0,0,3.719999999999999,41.0,6,6,13
10226,49.0,9.14,49039.0,3.0,1,1,1,1.0,11.76,0,0,-1.7400000000000002,77.7,9,5,14
22484,278.0,13.0,84465.0,2.0,0,1,0,1.0,26.4,0,0,10.299999999999995,81.0,3,1,26
19282,35.0,4.7,74393.0,2.0,1,1,1,1.0,11.19,0,0,-1.3100000000000005,42.0,7,1,12
16744,88.0,16.96,11348.0,3.0,0,0,0,2.0,10.75,0,0,2.338644558918237,157.7,5,1,22
19605,35.0,7.9,32075.0,2.0,1,1,1,1.0,18.81,0,1,6.309999999999999,42.0,11,1,18
11863,85.0,14.06,15259.0,2.0,0,1,0,1.0,14.8,0,1,2.1000000000000014,95.0,10,5,24
8308,49.0,2.42,187715.0,3.0,1,0,1,1.0,12.15,0,0,-1.3499999999999996,20.3,7,5,20
14086,49.0,5.4,73379.0,3.0,0,1,0,1.0,14.04,0,0,1.5399999999999991,39.8,10,0,3
16601,88.0,9.56,6125.0,3.0,1,1,1,2.0,13.82,0,0,2.338644558918237,69.2,1,1,30
7352,85.0,1.99,101075.0,3.0,0,1,1,3.0,12.1,0,0,-0.5999999999999996,91.0,7,4,5
20704,35.0,7.3,38437.0,2.0,1,1,1,1.0,16.98,0,1,4.48,43.0,2,4,20
10879,49.0,2.77,80037.0,2.0,1,0,1,1.0,13.64,0,0,0.1400000000000005,78.5,2,5,14
22562,278.0,13.0,67804.0,3.0,1,0,0,1.0,20.55,0,0,4.449999999999999,7.0,8,5,25
1639,278.0,4.0,98179.0,3.0,0,1,1,1.0,19.66,0,0,3.5599999999999987,233.0,7,5,27
8439,49.0,12.78,112241.0,3.0,1,1,1,3.0,12.29,1,0,-1.2100000000000009,104.0,7,6,10
6122,85.0,0.86,43806.0,2.0,0,0,1,1.0,16.3,0,1,3.6000000000000014,40.0,2,5,24
8274,49.0,14.4,2489.0,3.0,1,0,1,1.0,12.41,0,0,-1.09,116.0,7,2,6
7859,80.0,24.32,21280.0,3.0,1,0,1,1.0,14.0,0,0,-1.0,54.0,10,5,5
22719,278.0,45.0,129822.0,3.0,0,1,0,1.0,25.9,0,0,9.799999999999995,237.0,5,6,2
6682,85.0,5.21,54172.0,3.0,1,0,0,3.0,15.9,0,0,3.200000000000001,5.0,5,5,12
2085,278.0,5.0,37579.0,3.0,1,1,1,1.0,21.48,0,0,5.379999999999999,132.0,8,1,15
16861,88.0,14.31,30063.0,3.0,1,1,1,2.0,11.7,0,0,2.338644558918237,122.3,5,3,9
14790,49.0,6.01,62187.0,3.0,1,0,1,1.0,12.79,0,0,0.2899999999999991,47.0,4,2,27
10392,49.0,6.89,147285.0,3.0,1,0,1,1.0,14.15,0,0,0.6500000000000004,48.7,11,5,18
8051,80.0,18.32,32781.0,3.0,0,1,0,1.0,16.4,0,1,1.3999999999999986,69.0,4,5,4
7568,80.0,11.5,73851.0,2.0,1,0,1,2.0,13.72,0,1,-1.2799999999999994,43.0,4,3,14
11024,49.0,1.6,100977.0,2.0,1,1,1,1.0,13.34,0,0,-0.1600000000000001,16.8,12,0,28
11099,49.0,6.76,125242.0,2.0,1,0,1,1.0,14.15,0,0,0.6500000000000004,47.1,1,4,27
18302,35.0,6.0,39942.0,2.0,1,1,1,1.0,14.29,0,0,1.7899999999999991,42.0,3,2,11
6546,85.0,12.28,58537.0,3.0,0,1,0,2.0,11.7,0,0,-1.0,85.0,6,1,12
7957,80.0,9.66,50492.0,3.0,0,1,0,1.0,14.49,1,0,-0.5099999999999998,79.0,8,1,25
10241,49.0,15.67,31880.0,3.0,1,0,1,1.0,12.33,0,0,-1.17,53.1,10,1,16
20339,35.0,6.5,32118.0,2.0,1,1,1,1.0,15.12,0,1,2.619999999999999,43.0,11,1,18
22203,278.0,26.0,37442.0,3.0,1,1,1,3.0,23.37,0,0,7.27,74.0,8,4,11
22935,278.0,33.0,73937.0,3.0,0,1,1,1.0,20.88,0,0,4.779999999999998,232.0,10,3,18
2510,278.0,19.0,44794.0,2.0,1,0,1,1.0,27.02,0,0,10.919999999999998,78.0,12,0,4
9426,49.0,3.86,54411.0,2.0,1,0,1,1.0,15.11,0,0,1.6099999999999994,20.6,12,5,14
17611,35.0,3.3,33033.0,2.0,1,0,0,1.0,19.41,0,1,6.91,17.0,11,6,30
20384,35.0,5.3,179019.0,3.0,1,1,1,1.0,12.93,0,1,0.4299999999999997,41.0,5,1,4
20958,132.0,14.92,29861.0,3.0,1,1,1,2.0,17.98,0,0,1.379999999999999,83.0,12,2,13
1718,278.0,15.0,121247.0,3.0,1,0,1,1.0,21.7,0,0,5.599999999999998,47.0,8,5,15
22326,278.0,27.0,38859.0,3.0,1,0,1,1.0,21.48,0,0,5.379999999999999,131.0,8,2,30
16902,88.0,14.85,35696.0,3.0,1,1,1,2.0,10.99,0,0,2.338644558918237,135.2,9,1,10
9087,49.0,11.89,118475.0,3.0,1,1,1,1.0,10.92,0,0,-2.58,108.9,9,2,21
14894,49.0,7.95,26273.0,3.0,1,1,1,3.0,12.33,0,0,-0.1699999999999999,64.5,8,6,23
20578,35.0,12.4,50290.0,3.0,1,0,1,1.0,12.28,1,0,-0.2200000000000006,101.0,8,3,6
21529,132.0,22.0,64672.0,3.0,1,1,1,1.0,17.06,1,0,0.4599999999999973,53.0,6,4,28
2452,278.0,42.0,138359.0,2.0,0,1,1,1.0,24.19,0,0,8.09,208.0,10,5,30
9465,49.0,11.3,62447.0,3.0,0,0,1,1.0,12.2,0,0,-1.3000000000000007,77.1,5,5,10
18013,35.0,4.7,167388.0,3.0,1,1,1,1.0,11.19,0,0,-1.3100000000000005,42.0,10,4,9
7271,85.0,13.44,76802.0,3.0,0,1,0,1.0,13.4,0,0,0.7000000000000011,111.0,10,3,18
19720,35.0,7.0,128565.0,2.0,1,1,1,1.0,16.67,0,1,4.170000000000002,42.0,12,1,11
7216,85.0,11.53,53527.0,3.0,0,0,1,2.0,11.9,0,0,-0.7999999999999989,58.0,5,5,5
9093,49.0,7.06,149166.0,2.0,1,1,1,3.0,17.87,0,1,4.370000000000001,38.2,12,1,26
8184,49.0,3.6,179548.0,2.0,1,0,1,1.0,15.858868859523142,0,0,2.338644558918237,33.5,3,1,26
1852,278.0,44.0,145959.0,3.0,1,1,1,1.0,22.14,0,0,6.039999999999999,214.0,5,3,5
21922,132.0,12.93,54748.0,1.0,1,1,0,2.0,17.47,0,1,0.8699999999999974,74.0,1,5,5
7904,80.0,14.38,73245.0,2.0,1,0,1,2.0,13.31,0,1,-1.6899999999999995,108.0,3,6,27
8396,49.0,6.99,150188.0,2.0,1,0,1,1.0,16.19,0,0,2.6900000000000013,49.7,1,4,19
20464,35.0,6.1,92375.0,3.0,1,1,1,1.0,14.52,0,0,2.02,42.0,4,2,12
8540,49.0,5.99,140111.0,3.0,0,0,1,2.0,11.43,0,0,-2.0700000000000003,68.0,8,1,8
19773,35.0,7.7,153774.0,2.0,1,1,1,1.0,17.91,0,1,5.41,43.0,1,2,22
7261,85.0,4.47,47964.0,2.0,0,1,0,2.0,12.8,0,1,0.1000000000000014,41.0,3,0,26
14909,49.0,6.51,68951.0,3.0,0,1,1,3.0,14.34,1,0,1.84,64.7,8,5,13
17521,35.0,7.4,108758.0,2.0,1,1,1,1.0,17.62,0,1,5.120000000000001,42.0,2,1,13
19626,35.0,7.8,179148.0,3.0,1,1,1,3.0,18.57,0,0,6.07,42.0,5,3,6
17939,35.0,7.7,170172.0,2.0,1,1,1,1.0,17.91,0,1,5.41,43.0,11,4,27
16530,88.0,15.59,6082.0,3.0,0,0,0,2.0,12.75,0,0,2.338644558918237,122.3,1,0,29
14125,49.0,7.3,33871.0,2.0,1,0,1,1.0,15.73,0,0,3.2300000000000004,46.4,1,0,25
6162,85.0,12.75,46722.0,2.0,0,1,0,2.0,18.1,0,1,5.400000000000002,53.0,3,4,16
18032,35.0,7.5,37046.0,2.0,1,1,1,3.0,17.86,0,1,5.359999999999999,42.0,2,0,2
14769,49.0,6.96,35615.0,2.0,1,0,1,1.0,14.26,0,0,1.7599999999999998,48.8,3,2,3
14406,49.0,5.64,63753.0,3.0,1,0,1,1.0,12.16,0,0,-0.3399999999999998,46.4,5,2,25
6850,85.0,15.8,30607.0,2.0,1,1,0,2.0,17.0,0,1,4.300000000000001,53.0,11,2,22
7867,80.0,15.72,5644.0,2.0,0,0,1,1.0,7.78,0,1,-7.22,202.0,11,3,29
18196,35.0,6.4,31694.0,2.0,1,1,1,1.0,15.24,0,1,2.74,42.0,11,2,12
9079,49.0,7.45,149128.0,2.0,1,1,1,1.0,16.16,0,1,2.66,46.1,12,1,26
18752,35.0,5.2,44633.0,3.0,1,1,1,1.0,12.38,0,0,-0.1199999999999992,42.0,5,4,8
7262,85.0,7.81,65932.0,3.0,0,1,1,2.0,12.0,0,0,-0.6999999999999993,66.0,8,5,4
9267,49.0,5.75,155588.0,3.0,1,0,1,1.0,10.89,0,0,-2.6099999999999994,52.8,4,1,24
16935,88.0,15.05,18446.0,3.0,1,1,1,2.0,12.81,0,0,2.338644558918237,117.5,10,1,23
1412,278.0,15.0,120981.0,3.0,1,0,1,1.0,21.7,0,0,5.599999999999998,81.0,8,1,11
7048,85.0,12.55,84577.0,2.0,0,1,0,2.0,13.5,0,0,0.8000000000000007,93.0,3,0,11
16539,88.0,16.9,5980.0,3.0,1,1,1,2.0,14.79,0,0,2.338644558918237,114.3,1,5,27
22840,278.0,18.0,107516.0,2.0,1,0,1,1.0,24.58,0,0,8.479999999999997,52.0,12,0,9
20515,35.0,8.2,87429.0,2.0,1,1,1,1.0,18.64,0,1,6.140000000000001,44.0,2,4,3
17510,35.0,14.8,151063.0,2.0,1,1,1,1.0,18.27,0,1,5.77,81.0,12,3,5
7729,80.0,11.0,78688.0,3.0,1,0,1,2.0,13.33,0,0,-1.67,40.0,7,4,22
11605,85.0,20.8,44136.0,2.0,0,1,0,2.0,13.5,0,0,0.8000000000000007,154.0,3,6,26
19308,35.0,7.4,108312.0,2.0,1,1,1,1.0,17.21,0,1,4.710000000000001,43.0,2,2,7
20550,35.0,5.4,92165.0,3.0,1,1,1,1.0,13.17,0,0,0.6699999999999999,41.0,4,0,10
21202,132.0,24.0,104484.0,3.0,1,0,0,1.0,30.8,0,1,14.2,11.0,3,1,8
11575,85.0,41.5,36323.0,2.0,1,1,0,3.0,15.4,0,0,2.700000000000001,270.0,11,6,13
8279,49.0,11.12,15841.0,2.0,1,1,0,1.0,13.28,0,0,-0.2200000000000006,49.4,3,5,10
22323,278.0,27.0,71275.0,3.0,1,0,1,1.0,19.77,0,0,3.669999999999998,122.0,9,4,21
20312,35.0,8.1,143828.0,3.0,1,1,1,3.0,15.58,0,0,3.08,52.0,8,2,7
14816,49.0,5.96,70847.0,3.0,1,0,1,1.0,12.52,0,0,0.0199999999999995,47.6,9,2,14
19724,35.0,5.3,177238.0,2.0,1,1,1,1.0,12.33,0,0,-0.1699999999999999,43.0,4,3,1
8621,49.0,9.3,86136.0,3.0,0,1,1,3.0,14.29,0,0,0.7899999999999991,38.0,5,0,25
14539,49.0,8.1,2565.0,3.0,0,1,1,1.0,12.09,0,0,-0.4100000000000001,66.8,9,4,13
2201,278.0,26.0,79615.0,2.0,0,1,1,1.0,25.38,0,0,9.279999999999998,204.0,1,0,28
9760,49.0,9.29,97412.0,3.0,0,1,1,2.0,11.35,0,0,-2.1500000000000004,114.6,10,0,26
22221,278.0,10.0,146225.0,3.0,1,0,1,1.0,22.14,0,0,6.039999999999999,60.0,5,0,9
10820,49.0,5.3,97297.0,3.0,0,0,1,1.0,11.91,0,0,-1.59,44.5,10,6,25
17883,35.0,12.7,85982.0,2.0,1,1,1,1.0,17.64,0,1,5.140000000000001,72.0,1,5,14
8909,49.0,6.38,142458.0,3.0,1,0,1,1.0,11.88,0,0,-1.6199999999999992,53.7,9,4,8
16464,88.0,12.64,9915.0,3.0,1,1,0,2.0,13.78,0,0,2.338644558918237,91.7,4,1,24
19629,35.0,13.8,115087.0,3.0,1,0,1,1.0,14.38,0,0,1.8800000000000008,96.0,5,5,12
9481,49.0,12.7,8637.0,3.0,1,0,1,1.0,12.14,0,0,-1.3599999999999994,104.6,10,4,21
13892,49.0,7.74,46804.0,3.0,1,1,1,1.0,12.01,0,0,-0.4900000000000002,66.7,9,5,4
9867,49.0,1.84,168706.0,3.0,1,1,1,1.0,11.35,0,0,-2.1500000000000004,38.6,9,3,20
10987,49.0,7.78,129518.0,3.0,1,0,1,1.0,12.37,0,0,-1.1300000000000008,62.9,4,2,5
21055,132.0,13.0,63514.0,3.0,1,0,1,2.0,15.12,0,0,-1.4800000000000022,54.0,6,1,11
21599,132.0,16.66,49041.0,3.0,1,1,1,1.0,16.83,0,0,0.2299999999999968,99.0,10,6,14
9063,49.0,10.47,26767.0,3.0,1,0,1,1.0,10.41,0,0,-3.09,100.6,7,3,26
23305,278.0,43.0,85040.0,2.0,1,1,1,1.0,22.98,0,0,6.879999999999999,85.0,3,2,27
21344,132.0,9.3,32374.0,3.0,1,1,0,2.0,27.35,0,1,10.75,34.0,1,0,15
10660,49.0,6.31,126322.0,2.0,1,0,1,1.0,13.09,0,0,-0.4100000000000001,48.2,2,1,21
20821,132.0,13.0,101133.0,1.0,0,1,1,2.0,17.3,0,1,0.6999999999999993,72.0,11,4,26
7490,80.0,1.02,68576.0,2.0,1,0,1,2.0,21.1,0,1,6.100000000000001,54.0,12,3,2
22247,278.0,15.0,28397.0,2.0,1,0,1,1.0,23.39,0,0,7.289999999999999,43.0,3,4,24
19035,35.0,3.2,31933.0,2.0,1,0,0,1.0,20.0,0,1,7.5,16.0,11,6,16
19506,35.0,8.5,130708.0,2.0,1,1,1,1.0,19.77,0,1,7.27,43.0,1,4,18
6262,85.0,14.69,56688.0,3.0,0,1,0,2.0,11.2,0,0,-1.5,86.0,5,1,29
18433,35.0,8.0,87866.0,2.0,1,1,1,1.0,19.05,0,1,6.550000000000001,42.0,2,3,9
18231,35.0,6.3,111089.0,2.0,1,1,1,1.0,15.0,0,1,2.5,42.0,3,4,16
1561,278.0,19.0,145273.0,2.0,1,0,1,1.0,22.14,0,0,6.039999999999999,155.0,4,4,8
20805,132.0,16.15,27784.0,3.0,0,1,1,1.0,27.84,0,1,11.239999999999998,58.0,11,3,16
7037,85.0,11.22,65586.0,3.0,0,1,0,2.0,11.5,0,0,-1.1999999999999993,74.0,8,3,2
17313,88.0,1.08,14609.0,3.0,1,0,0,2.0,9.58,0,0,2.338644558918237,11.3,8,1,14
10888,49.0,6.95,118583.0,3.0,1,0,1,1.0,12.21,0,0,-1.2899999999999991,56.9,9,3,22
8012,80.0,5.94,73709.0,2.0,1,0,1,2.0,13.72,0,1,-1.2799999999999994,11.0,4,6,10
20345,35.0,8.4,153731.0,2.0,1,1,1,1.0,19.53,0,1,7.030000000000001,43.0,1,2,22
11125,49.0,8.36,111536.0,3.0,1,1,1,1.0,12.1,0,0,-1.4000000000000004,69.1,6,6,26
7659,80.0,1.1,48027.0,3.0,0,1,0,1.0,14.9,1,0,-0.0999999999999996,183.0,7,3,23
1848,278.0,50.0,38728.0,3.0,1,0,1,1.0,21.48,0,0,5.379999999999999,282.0,8,0,28
7267,85.0,7.45,84063.0,2.0,0,0,1,1.0,15.0,0,1,2.3000000000000007,44.0,3,2,6
11277,85.0,3.46,27038.0,3.0,1,1,1,1.0,17.3,0,0,4.600000000000001,20.0,6,3,2
23268,278.0,4.0,121200.0,3.0,1,1,1,1.0,21.7,0,0,5.599999999999998,154.0,8,3,13
20610,35.0,7.6,151756.0,2.0,1,1,1,1.0,17.67,0,1,5.170000000000002,43.0,12,4,13
18052,35.0,5.1,161933.0,3.0,1,1,1,1.0,11.86,0,0,-0.6400000000000006,43.0,6,3,25
8926,49.0,7.09,57158.0,2.0,1,0,1,1.0,14.01,0,0,0.5099999999999998,50.6,2,5,8
22251,278.0,26.0,142143.0,2.0,1,0,1,1.0,28.34,0,0,12.239999999999998,112.0,2,2,9
23234,278.0,49.0,6653.0,3.0,1,0,1,1.0,20.56,0,0,4.459999999999997,220.0,5,6,29
14442,49.0,8.11,28654.0,3.0,1,1,1,1.0,12.53,0,0,0.0299999999999993,64.7,10,5,10
23091,278.0,36.0,144343.0,2.0,1,0,1,1.0,23.39,0,0,7.289999999999999,108.0,3,2,23
7007,85.0,17.93,51198.0,3.0,0,1,0,2.0,13.6,0,1,0.9000000000000004,87.0,4,1,17
2012,278.0,19.0,54148.0,2.0,0,1,1,1.0,20.05,0,0,3.9499999999999993,67.0,3,4,30
18790,35.0,5.3,93266.0,3.0,1,1,1,1.0,12.62,0,0,0.1199999999999992,42.0,5,3,4
6762,85.0,1.8,31941.0,2.0,0,1,0,2.0,24.5,0,1,11.8,2.0,12,0,4
10078,49.0,5.74,35674.0,2.0,1,0,1,1.0,14.83,0,0,1.33,38.7,12,0,31
19047,35.0,9.0,154542.0,2.0,1,1,1,1.0,19.57,0,1,7.07,46.0,2,1,4
21181,132.0,26.33,92448.0,3.0,0,0,1,2.0,17.16,0,0,0.5599999999999987,52.0,6,5,26
6281,85.0,5.8,86781.0,2.0,0,1,1,2.0,15.7,0,1,3.0,33.0,4,1,2
21963,132.0,3.0,92200.0,3.0,1,1,1,2.0,17.16,0,0,0.5599999999999987,69.0,6,4,25
16560,88.0,15.0,30313.0,3.0,1,1,1,2.0,11.51,0,0,2.338644558918237,130.4,5,1,14
16884,88.0,15.57,52949.0,3.0,1,1,1,2.0,14.02,0,0,2.338644558918237,111.0,12,2,16
12040,85.0,26.7,70773.0,3.0,0,1,0,2.0,14.6,0,0,1.9000000000000004,183.0,5,6,6
17478,88.0,5.46,4586.0,3.0,0,0,0,2.0,14.75,0,0,2.338644558918237,37.0,12,6,31
22361,278.0,39.0,6072.0,3.0,1,1,1,3.0,26.42,0,0,10.32,171.0,5,3,19
18201,35.0,6.0,92291.0,3.0,1,1,1,3.0,14.29,0,0,1.7899999999999991,42.0,4,2,12
8823,49.0,6.0,164199.0,3.0,1,0,1,1.0,12.37,0,0,-1.1300000000000008,48.5,8,3,9
6622,85.0,13.21,49773.0,2.0,0,0,1,1.0,13.5,0,0,0.8000000000000007,32.0,4,6,8
1961,278.0,9.0,14643.0,3.0,1,0,1,1.0,24.16,0,0,8.059999999999999,38.0,9,1,20
9345,49.0,6.7,109977.0,3.0,0,1,1,1.0,11.11,0,0,-2.390000000000001,99.5,5,5,28
11052,49.0,7.5,138529.0,3.0,0,1,1,1.0,11.04,0,0,-2.460000000000001,89.4,8,2,2
13230,85.0,13.5,51603.0,3.0,1,0,1,2.0,12.5,0,0,-0.1999999999999993,108.0,7,5,29
22932,278.0,32.0,113555.0,2.0,1,0,1,1.0,23.95,0,0,7.849999999999998,149.0,2,3,27
22788,278.0,21.0,7576.0,3.0,1,1,1,1.0,21.89,0,0,5.789999999999999,104.0,6,5,11
1499,278.0,21.0,141923.0,2.0,1,0,1,1.0,28.34,0,0,12.239999999999998,48.0,2,2,2
18411,35.0,6.4,52296.0,3.0,1,1,0,3.0,13.62,0,0,1.1199999999999992,47.0,9,3,10
18110,35.0,6.2,68597.0,2.0,1,1,1,1.0,14.76,0,1,2.26,42.0,4,1,26
2326,278.0,66.0,31377.0,3.0,1,1,1,1.0,20.18,0,0,4.079999999999998,327.0,5,2,10
20480,35.0,6.8,55278.0,2.0,1,1,1,3.0,16.19,0,1,3.690000000000001,42.0,10,2,21
7411,85.0,6.7,69487.0,3.0,0,1,0,1.0,11.6,0,0,-1.0999999999999996,76.0,9,0,3
20251,35.0,6.5,134472.0,2.0,1,1,1,1.0,15.48,0,1,2.9800000000000004,42.0,3,2,13
