id,y,power(kW),quantity(kWh),odometer,consumption(kWh/100km),ecr_deviation,month,weekday,day,tire_type,city,motor_way,country_roads,driving_style,A/C,park_heating
238,1.1387900355871885,0.07692307692307693,0.7563218390804598,0.5118358832690858,-0.6243478260869565,0.0,0.5,-0.3333333333333333,0.8666666666666667,3.0,0,1,1,2.0,1,0
251,-0.7473309608540925,-0.1282051282051282,0.1149425287356322,-0.10563147027110832,-0.21913043478260866,-1.0672946803243355,0.16666666666666666,1.0,-0.3333333333333333,3.0,1,0,1,2.0,0,0
256,-0.16014234875444838,0.07692307692307693,-0.26206896551724135,-0.27590751168084343,-0.08521739130434787,0.0,-0.6666666666666666,-1.0,0.5333333333333333,2.0,0,1,1,2.0,1,1
257,-0.7117437722419928,0.0,-0.8045977011494253,0.27702097971092116,-0.5721739130434784,-1.0053680748197484,-0.16666666666666666,0.6666666666666666,0.13333333333333333,2.0,1,1,1,2.0,0,0
262,-0.6049822064056939,0.0,-0.6747126436781609,-0.9328959330227838,-0.27652173913043476,-0.6154598179390139,-0.16666666666666666,0.6666666666666666,-0.4666666666666667,3.0,1,1,0,2.0,0,0
265,-1.0142348754448398,0.07692307692307693,-0.23793103448275857,-0.7546564810181889,0.01043478260869543,0.0,-0.16666666666666666,0.0,-0.9333333333333333,3.0,0,1,1,2.0,1,0
266,0.8540925266903914,5.897435897435898,3.1264367816091956,0.611131861394372,3.3582608695652176,3.696466787565575,1.0,0.0,0.9333333333333333,2.0,1,1,0,2.0,0,0
267,1.085409252669039,5.897435897435898,5.045977011494254,0.5858603654712154,2.786086956521739,2.941879631602272,1.0,-0.6666666666666666,-0.6,2.0,1,1,0,2.0,0,0
273,0.03558718861209964,1.205128205128205,-0.4022988505747126,-0.6294124694324836,0.35304347826086974,-0.6796800014252528,0.6666666666666666,0.0,0.2,3.0,1,0,1,2.0,0,0
276,-0.9608540925266903,1.205128205128205,-0.7379310344827587,0.4348938329375119,1.243478260869565,0.49463192518025184,-0.8333333333333334,-0.3333333333333333,-0.7333333333333333,1.0,1,0,0,2.0,0,0
277,1.193950177935943,0.07692307692307693,1.07816091954023,-0.37022812000084565,0.038260869565217195,0.0,-0.6666666666666666,0.3333333333333333,0.8,3.0,1,1,1,2.0,0,0
279,0.03558718861209964,0.07692307692307693,-0.5057471264367815,-0.2333561194934425,-0.033043478260869785,0.0,-0.5,-0.6666666666666666,0.5333333333333333,2.0,0,1,1,2.0,1,1
286,0.48042704626334515,0.0,-0.06321839080459758,-0.33455485944227936,0.12347826086956505,-0.0879368821591974,-0.5,0.3333333333333333,0.4666666666666667,2.0,0,1,0,2.0,0,1
288,-0.21352313167259784,0.0,-0.8080459770114943,-0.42313899322757736,0.2104347826086955,0.02674201692337147,-0.6666666666666666,-0.3333333333333333,-0.6,2.0,0,1,0,2.0,0,1
290,-0.40925266903914587,0.07692307692307693,-0.4448275862068965,-0.46226541413258726,0.0017391304347825717,0.0,0.6666666666666666,0.0,1.0,3.0,1,0,0,2.0,0,0
292,0.6049822064056939,0.07692307692307693,0.4931034482758622,-0.2547516191093665,-0.06782608695652184,0.0,-0.5,-1.0,-0.4666666666666667,2.0,0,1,1,2.0,1,1
293,-0.5516014234875445,0.07692307692307693,-0.6919540229885057,-0.8585049929879703,-0.5930434782608696,0.0,-0.16666666666666666,0.3333333333333333,-0.8,3.0,0,0,0,2.0,0,0
294,0.4626334519572953,0.0,0.267816091954023,-0.11694937948822755,-0.3808695652173915,-0.7530744968380969,0.16666666666666666,0.0,-0.26666666666666666,3.0,0,1,0,2.0,0,0
