manufacturer,model,year,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Volkswagen,Golf,2014,e-Golf,85,31.03.2019,,7.0,0.9,Electricity,Winter tires,1,0,0,Moderate,12.8,0,0,23.0,0.10000000000000142,
Volkswagen,Golf,2014,e-Golf,85,31.03.2019,,1.0,0.2,Electricity,Winter tires,1,0,0,Moderate,17.3,0,0,14.0,4.600000000000001,
Volkswagen,Golf,2014,e-Golf,85,29.03.2019,,12.0,1.4,Electricity,Winter tires,1,0,0,Moderate,12.0,0,0,18.0,-0.6999999999999993,
Volkswagen,Golf,2014,e-Golf,85,28.03.2019,90275,20.0,1.6,Electricity,Winter tires,1,1,1,Moderate,8.2,0,0,44.0,-4.5,
Volkswagen,Golf,2014,e-Golf,85,28.03.2019,,20.0,3.5,Electricity,Winter tires,1,1,1,Moderate,17.3,0,0,50.0,4.600000000000001,
Volkswagen,Golf,2014,e-Golf,85,27.03.2019,,24.0,2.3,Electricity,Winter tires,1,0,1,Moderate,9.7,0,0,39.0,-3.0,
Volkswagen,Golf,2014,e-Golf,85,27.03.2019,,20.0,3.4,Electricity,Winter tires,1,1,1,Moderate,16.8,0,0,50.0,4.100000000000001,
Volkswagen,Golf,2014,e-Golf,85,26.03.2019,,20.0,1.9,Electricity,Winter tires,1,1,1,Moderate,9.3,0,0,48.0,-3.3999999999999986,
Volkswagen,Golf,2014,e-Golf,85,26.03.2019,,20.0,3.5,Electricity,Winter tires,1,1,1,Moderate,17.5,0,0,47.0,4.800000000000001,
Volkswagen,Golf,2014,e-Golf,85,25.03.2019,,24.0,3.0,Electricity,Winter tires,1,0,1,Moderate,12.7,0,0,24.0,0.0,
Volkswagen,Golf,2014,e-Golf,85,23.03.2019,90127,76.0,9.2,Electricity,Winter tires,1,0,1,Moderate,12.1,0,0,37.0,-0.5999999999999996,
Volkswagen,Golf,2014,e-Golf,85,23.03.2019,,33.0,3.5,Electricity,Winter tires,1,0,1,Moderate,10.5,0,0,44.0,-2.1999999999999993,
Volkswagen,Golf,2014,e-Golf,85,22.03.2019,,32.0,4.0,Electricity,Winter tires,1,0,1,Moderate,12.6,0,0,41.0,-0.09999999999999964,
Volkswagen,Golf,2014,e-Golf,85,21.03.2019,,10.0,1.3,Electricity,Winter tires,1,0,0,Moderate,12.5,0,0,21.0,-0.1999999999999993,
Volkswagen,Golf,2014,e-Golf,85,20.03.2019,,7.0,0.9,Electricity,Winter tires,1,0,0,Moderate,13.0,0,0,25.0,0.3000000000000007,
Volkswagen,Golf,2014,e-Golf,85,17.03.2019,89961,71.0,8.7,Electricity,Winter tires,1,0,1,Moderate,12.2,0,0,66.0,-0.5,
Volkswagen,Golf,2014,e-Golf,85,17.03.2019,,4.0,0.5,Electricity,Winter tires,1,0,0,Moderate,12.4,0,0,26.0,-0.29999999999999893,
Volkswagen,Golf,2014,e-Golf,85,17.03.2019,,4.0,0.6,Electricity,Winter tires,1,0,0,Moderate,14.2,0,0,25.0,1.5,
Volkswagen,Golf,2014,e-Golf,85,16.03.2019,,72.0,9.1,Electricity,Winter tires,1,0,1,Moderate,12.6,0,0,61.0,-0.09999999999999964,
Volkswagen,Golf,2014,e-Golf,85,15.03.2019,89792,20.0,3.5,Electricity,Winter tires,1,1,1,Moderate,17.5,0,0,54.0,4.800000000000001,
Volkswagen,Golf,2014,e-Golf,85,15.03.2019,,4.0,0.6,Electricity,Winter tires,1,0,0,Moderate,14.4,0,0,19.0,1.700000000000001,
Volkswagen,Golf,2014,e-Golf,85,15.03.2019,,22.0,2.3,Electricity,Winter tires,1,0,1,Moderate,10.5,0,0,35.0,-2.1999999999999993,
Volkswagen,Golf,2014,e-Golf,85,14.03.2019,,20.0,1.8,Electricity,Winter tires,1,1,1,Moderate,9.2,0,0,44.0,-3.5,
Volkswagen,Golf,2014,e-Golf,85,13.03.2019,,20.0,3.8,Electricity,Winter tires,1,1,1,Moderate,18.9,0,0,47.0,6.199999999999999,
Volkswagen,Golf,2014,e-Golf,85,12.03.2019,,20.0,1.5,Electricity,Winter tires,1,1,1,Moderate,7.6,0,0,50.0,-5.1,
Volkswagen,Golf,2014,e-Golf,85,12.03.2019,,20.0,3.8,Electricity,Winter tires,1,1,1,Moderate,18.9,0,0,43.0,6.199999999999999,
Volkswagen,Golf,2014,e-Golf,85,11.03.2019,,24.0,2.9,Electricity,Winter tires,1,0,1,Moderate,12.0,0,0,36.0,-0.6999999999999993,
Volkswagen,Golf,2014,e-Golf,85,11.03.2019,,20.0,3.6,Electricity,Winter tires,1,1,1,Moderate,18.0,0,0,50.0,5.300000000000001,
Volkswagen,Golf,2014,e-Golf,85,10.03.2019,89648,241.0,36.4,Electricity,Winter tires,0,1,0,Moderate,15.1,0,0,77.0,2.4000000000000004,
Volkswagen,Golf,2014,e-Golf,85,09.03.2019,89407,250.0,32.3,Electricity,Winter tires,0,1,0,Moderate,12.9,0,0,76.0,0.20000000000000107,
Volkswagen,Golf,2014,e-Golf,85,08.03.2019,,22.0,1.8,Electricity,Winter tires,1,0,1,Moderate,8.4,0,0,39.0,-4.299999999999999,
Volkswagen,Golf,2014,e-Golf,85,08.03.2019,,20.0,3.5,Electricity,Winter tires,1,1,1,Moderate,17.3,0,0,55.0,4.600000000000001,
Volkswagen,Golf,2014,e-Golf,85,07.03.2019,,20.0,1.7,Electricity,Winter tires,1,1,1,Moderate,8.5,0,0,43.0,-4.199999999999999,
Volkswagen,Golf,2014,e-Golf,85,07.03.2019,,20.0,3.9,Electricity,Winter tires,1,1,1,Moderate,19.4,0,0,47.0,6.699999999999999,
Volkswagen,Golf,2014,e-Golf,85,06.03.2019,89075,20.0,2.0,Electricity,Winter tires,1,1,1,Moderate,9.8,0,0,39.0,-2.8999999999999986,
Volkswagen,Golf,2014,e-Golf,85,06.03.2019,,20.0,3.8,Electricity,Winter tires,1,1,1,Moderate,18.8,0,0,50.0,6.100000000000001,
Volkswagen,Golf,2014,e-Golf,85,05.03.2019,,24.0,2.2,Electricity,Winter tires,1,0,1,Moderate,9.1,0,0,39.0,-3.5999999999999996,
Volkswagen,Golf,2014,e-Golf,85,05.03.2019,,20.0,3.7,Electricity,Winter tires,1,1,1,Moderate,18.6,0,0,51.0,5.900000000000002,
Volkswagen,Golf,2014,e-Golf,85,04.03.2019,,20.0,1.6,Electricity,Winter tires,1,1,1,Moderate,7.9,0,0,49.0,-4.799999999999999,
Volkswagen,Golf,2014,e-Golf,85,04.03.2019,,20.0,3.7,Electricity,Winter tires,1,1,1,Moderate,18.4,0,0,50.0,5.699999999999999,
Volkswagen,Golf,2014,e-Golf,85,03.03.2019,,10.0,1.3,Electricity,Winter tires,1,0,0,Moderate,12.5,0,0,29.0,-0.1999999999999993,
Volkswagen,Golf,2014,e-Golf,85,03.03.2019,,3.0,0.5,Electricity,Winter tires,1,0,0,Moderate,15.3,0,0,26.0,2.6000000000000014,
Volkswagen,Golf,2014,e-Golf,85,02.03.2019,88938,62.0,7.8,Electricity,Winter tires,1,0,1,Moderate,12.6,0,0,35.0,-0.09999999999999964,
Volkswagen,Golf,2014,e-Golf,85,01.03.2019,,20.0,1.7,Electricity,Winter tires,1,1,1,Moderate,8.7,0,0,49.0,-4.0,
Volkswagen,Golf,2014,e-Golf,85,01.03.2019,,20.0,3.5,Electricity,Winter tires,1,1,1,Moderate,17.6,0,0,50.0,4.900000000000002,
Volkswagen,Golf,2014,e-Golf,85,28.02.2019,,22.0,1.8,Electricity,Winter tires,1,0,1,Moderate,8.2,0,0,43.0,-4.5,
Volkswagen,Golf,2014,e-Golf,85,28.02.2019,,20.0,3.5,Electricity,Winter tires,1,1,1,Moderate,17.6,0,0,50.0,4.900000000000002,
Volkswagen,Golf,2014,e-Golf,85,27.02.2019,88754,261.0,36.3,Electricity,Winter tires,0,1,0,Moderate,13.9,0,0,76.0,1.200000000000001,
Volkswagen,Golf,2014,e-Golf,85,27.02.2019,,20.0,1.6,Electricity,Winter tires,1,1,1,Moderate,7.8,0,0,34.0,-4.8999999999999995,
Volkswagen,Golf,2014,e-Golf,85,27.02.2019,,20.0,3.5,Electricity,Winter tires,1,1,1,Moderate,17.7,0,0,49.0,5.0,
Volkswagen,Golf,2014,e-Golf,85,26.02.2019,88493,253.0,28.8,Electricity,Winter tires,0,1,0,Moderate,11.4,0,0,66.0,-1.299999999999999,
Volkswagen,Golf,2014,e-Golf,85,25.02.2019,,22.0,1.8,Electricity,Winter tires,1,0,1,Moderate,8.0,0,0,39.0,-4.699999999999999,
Volkswagen,Golf,2014,e-Golf,85,25.02.2019,,20.0,3.5,Electricity,Winter tires,1,1,1,Moderate,17.3,0,0,43.0,4.600000000000001,
Volkswagen,Golf,2014,e-Golf,85,24.02.2019,,16.0,1.9,Electricity,Winter tires,1,0,0,Moderate,11.8,0,0,31.0,-0.8999999999999986,
Volkswagen,Golf,2014,e-Golf,85,24.02.2019,,15.0,1.6,Electricity,Winter tires,1,0,0,Moderate,10.6,0,0,31.0,-2.0999999999999996,
Volkswagen,Golf,2014,e-Golf,85,23.02.2019,88167,162.0,21.1,Electricity,Winter tires,0,1,0,Moderate,13.0,0,0,79.0,0.3000000000000007,
Volkswagen,Golf,2014,e-Golf,85,23.02.2019,87955,196.0,29.4,Electricity,Winter tires,0,1,0,Moderate,15.0,0,0,83.0,2.3000000000000007,
Volkswagen,Golf,2014,e-Golf,85,23.02.2019,,43.0,6.1,Electricity,Winter tires,1,0,1,Moderate,14.1,0,0,67.0,1.4000000000000004,
Volkswagen,Golf,2014,e-Golf,85,23.02.2019,,7.0,0.9,Electricity,Winter tires,1,0,0,Moderate,13.3,0,0,25.0,0.6000000000000014,
Volkswagen,Golf,2014,e-Golf,85,22.02.2019,,23.0,2.0,Electricity,Winter tires,1,0,1,Moderate,8.8,0,0,42.0,-3.8999999999999986,
Volkswagen,Golf,2014,e-Golf,85,22.02.2019,,20.0,3.6,Electricity,Winter tires,1,1,1,Moderate,17.8,0,0,48.0,5.100000000000001,
Volkswagen,Golf,2014,e-Golf,85,21.02.2019,,21.0,1.9,Electricity,Winter tires,1,0,1,Moderate,9.2,0,0,30.0,-3.5,
Volkswagen,Golf,2014,e-Golf,85,21.02.2019,,20.0,3.5,Electricity,Winter tires,1,1,1,Moderate,17.5,0,0,54.0,4.800000000000001,
Volkswagen,Golf,2014,e-Golf,85,20.02.2019,,24.0,2.1,Electricity,Winter tires,1,0,1,Moderate,8.8,0,0,37.0,-3.8999999999999986,
Volkswagen,Golf,2014,e-Golf,85,20.02.2019,,20.0,3.5,Electricity,Winter tires,1,1,1,Moderate,17.6,0,0,53.0,4.900000000000002,
Volkswagen,Golf,2014,e-Golf,85,19.02.2019,87631,63.0,7.7,Electricity,Winter tires,1,0,1,Moderate,12.3,0,0,58.0,-0.3999999999999986,
Volkswagen,Golf,2014,e-Golf,85,19.02.2019,,2.0,0.3,Electricity,Winter tires,1,0,0,Moderate,13.3,0,0,14.0,0.6000000000000014,
Volkswagen,Golf,2014,e-Golf,85,19.02.2019,,4.0,0.5,Electricity,Winter tires,1,0,0,Moderate,13.3,0,0,18.0,0.6000000000000014,
Volkswagen,Golf,2014,e-Golf,85,17.02.2019,,23.0,2.6,Electricity,Winter tires,1,0,1,Moderate,11.2,0,0,31.0,-1.5,
Volkswagen,Golf,2014,e-Golf,85,17.02.2019,,38.0,4.4,Electricity,Winter tires,1,0,1,Moderate,11.6,0,0,37.0,-1.0999999999999996,
Volkswagen,Golf,2014,e-Golf,85,16.02.2019,,23.0,3.0,Electricity,Winter tires,1,0,1,Moderate,12.9,0,0,52.0,0.20000000000000107,
Volkswagen,Golf,2014,e-Golf,85,15.02.2019,87460,63.0,8.7,Electricity,Winter tires,1,0,1,Moderate,13.8,0,0,62.0,1.1000000000000014,
Volkswagen,Golf,2014,e-Golf,85,15.02.2019,,8.0,1.1,Electricity,Winter tires,1,0,0,Moderate,13.4,0,0,22.0,0.7000000000000011,
